season,week,celebrity_name,pro_name,results,placement,judge_score_total,last_active_week,active_flag,exit_type,elimination_week,exit_week_inferred,eliminated_this_week,withdrew_this_week,season_week_judge_total,judge_score_pct,judge_rank,n_active
20,2,Chris Soules,Witney Carson,Eliminated Week 8,5,21.0,8,True,eliminated,8,8,False,False,347.0,0.06051873198847262,12.0,12
20,2,Michael Sam,Peta Murgatroyd,Eliminated Week 4,10,28.0,4,True,eliminated,4,4,False,False,347.0,0.08069164265129683,7.5,12
20,2,Nastia Liukin,Derek Hough,Eliminated Week 9,4,34.0,9,True,eliminated,9,9,False,False,347.0,0.09798270893371758,1.0,12
20,2,Noah Galloway,Sharna Burgess,3rd Place,3,27.0,10,True,unknown,,,False,False,347.0,0.07780979827089338,10.0,12
20,2,Patti LaBelle,Artem Chigvintsev,Eliminated Week 6,8,28.0,6,True,eliminated,6,6,False,False,347.0,0.08069164265129683,7.5,12
20,2,Redfoo,Emma Slater,Eliminated Week 2,12,31.0,2,True,eliminated,2,2,True,False,347.0,0.0893371757925072,5.0,12
20,2,Riker Lynch,Allison Holker,2nd Place,2,32.0,10,True,unknown,,,False,False,347.0,0.09221902017291066,3.0,12
20,2,Robert Herjavec,Kym Johnson,Eliminated Week 8,6,28.0,8,True,eliminated,8,8,False,False,347.0,0.08069164265129683,7.5,12
20,2,Rumer Willis,Valentin Chmerkovskiy,1st Place,1,32.0,10,True,unknown,,,False,False,347.0,0.09221902017291066,3.0,12
20,2,Suzanne Somers,Tony Dovolani,Eliminated Week 5,9,28.0,5,True,eliminated,5,5,False,False,347.0,0.08069164265129683,7.5,12
20,2,Willow Shields,Mark Ballas,Eliminated Week 7,7,32.0,7,True,eliminated,7,7,False,False,347.0,0.09221902017291066,3.0,12
20,3,Charlotte McKinney,Keo Motsepe,Eliminated Week 3,11,22.0,3,True,eliminated,3,3,True,False,313.0,0.07028753993610223,10.5,11
20,3,Chris Soules,Witney Carson,Eliminated Week 8,5,28.0,8,True,eliminated,8,8,False,False,313.0,0.08945686900958466,7.0,11
20,3,Michael Sam,Peta Murgatroyd,Eliminated Week 4,10,24.0,4,True,eliminated,4,4,False,False,313.0,0.07667731629392971,9.0,11
20,3,Nastia Liukin,Derek Hough,Eliminated Week 9,4,34.0,9,True,eliminated,9,9,False,False,313.0,0.10862619808306709,1.5,11
20,3,Noah Galloway,Sharna Burgess,3rd Place,3,30.0,10,True,unknown,,,False,False,313.0,0.09584664536741214,5.0,11
20,3,Patti LaBelle,Artem Chigvintsev,Eliminated Week 6,8,22.0,6,True,eliminated,6,6,False,False,313.0,0.07028753993610223,10.5,11
20,3,Riker Lynch,Allison Holker,2nd Place,2,34.0,10,True,unknown,,,False,False,313.0,0.10862619808306709,1.5,11
20,3,Robert Herjavec,Kym Johnson,Eliminated Week 8,6,29.0,8,True,eliminated,8,8,False,False,313.0,0.0926517571884984,6.0,11
20,3,Rumer Willis,Valentin Chmerkovskiy,1st Place,1,33.0,10,True,unknown,,,False,False,313.0,0.10543130990415335,3.0,11
20,3,Suzanne Somers,Tony Dovolani,Eliminated Week 5,9,25.0,5,True,eliminated,5,5,False,False,313.0,0.07987220447284345,8.0,11
20,3,Willow Shields,Mark Ballas,Eliminated Week 7,7,32.0,7,True,eliminated,7,7,False,False,313.0,0.10223642172523961,4.0,11
20,4,Chris Soules,Witney Carson,Eliminated Week 8,5,27.0,8,True,eliminated,8,8,False,False,325.0,0.08307692307692308,10.0,10
20,4,Michael Sam,Peta Murgatroyd,Eliminated Week 4,10,30.0,4,True,eliminated,4,4,True,False,325.0,0.09230769230769231,7.5,10
20,4,Nastia Liukin,Derek Hough,Eliminated Week 9,4,36.0,9,True,eliminated,9,9,False,False,325.0,0.11076923076923077,2.0,10
20,4,Noah Galloway,Sharna Burgess,3rd Place,3,32.0,10,True,unknown,,,False,False,325.0,0.09846153846153846,6.0,10
20,4,Patti LaBelle,Artem Chigvintsev,Eliminated Week 6,8,30.0,6,True,eliminated,6,6,False,False,325.0,0.09230769230769231,7.5,10
20,4,Riker Lynch,Allison Holker,2nd Place,2,34.0,10,True,unknown,,,False,False,325.0,0.10461538461538461,4.5,10
20,4,Robert Herjavec,Kym Johnson,Eliminated Week 8,6,34.0,8,True,eliminated,8,8,False,False,325.0,0.10461538461538461,4.5,10
20,4,Rumer Willis,Valentin Chmerkovskiy,1st Place,1,35.0,10,True,unknown,,,False,False,325.0,0.1076923076923077,3.0,10
20,4,Suzanne Somers,Tony Dovolani,Eliminated Week 5,9,28.0,5,True,eliminated,5,5,False,False,325.0,0.08615384615384615,9.0,10
20,4,Willow Shields,Mark Ballas,Eliminated Week 7,7,39.0,7,True,eliminated,7,7,False,False,325.0,0.12,1.0,10
20,5,Chris Soules,Witney Carson,Eliminated Week 8,5,27.0,8,True,eliminated,8,8,False,False,283.0,0.09540636042402827,7.5,9
20,5,Nastia Liukin,Derek Hough,Eliminated Week 9,4,38.0,9,True,eliminated,9,9,False,False,283.0,0.13427561837455831,2.5,9
20,5,Noah Galloway,Sharna Burgess,3rd Place,3,28.0,10,True,unknown,,,False,False,283.0,0.0989399293286219,5.5,9
20,5,Patti LaBelle,Artem Chigvintsev,Eliminated Week 6,8,27.0,6,True,eliminated,6,6,False,False,283.0,0.09540636042402827,7.5,9
20,5,Riker Lynch,Allison Holker,2nd Place,2,38.0,10,True,unknown,,,False,False,283.0,0.13427561837455831,2.5,9
20,5,Robert Herjavec,Kym Johnson,Eliminated Week 8,6,24.0,8,True,eliminated,8,8,False,False,283.0,0.08480565371024736,9.0,9
20,5,Rumer Willis,Valentin Chmerkovskiy,1st Place,1,39.0,10,True,unknown,,,False,False,283.0,0.13780918727915195,1.0,9
20,5,Suzanne Somers,Tony Dovolani,Eliminated Week 5,9,28.0,5,True,eliminated,5,5,True,False,283.0,0.0989399293286219,5.5,9
20,5,Willow Shields,Mark Ballas,Eliminated Week 7,7,34.0,7,True,eliminated,7,7,False,False,283.0,0.12014134275618374,4.0,9
20,6,Chris Soules,Witney Carson,Eliminated Week 8,5,35.0,8,True,eliminated,8,8,False,False,283.0,0.12367491166077739,5.0,8
20,6,Nastia Liukin,Derek Hough,Eliminated Week 9,4,36.5,9,True,eliminated,9,9,False,False,283.0,0.12897526501766785,2.5,8
20,6,Noah Galloway,Sharna Burgess,3rd Place,3,34.0,10,True,unknown,,,False,False,283.0,0.12014134275618374,6.5,8
20,6,Patti LaBelle,Artem Chigvintsev,Eliminated Week 6,8,34.0,6,True,eliminated,6,6,True,False,283.0,0.12014134275618374,6.5,8
20,6,Riker Lynch,Allison Holker,2nd Place,2,38.0,10,True,unknown,,,False,False,283.0,0.13427561837455831,1.0,8
20,6,Robert Herjavec,Kym Johnson,Eliminated Week 8,6,33.5,8,True,eliminated,8,8,False,False,283.0,0.11837455830388692,8.0,8
20,6,Rumer Willis,Valentin Chmerkovskiy,1st Place,1,35.5,10,True,unknown,,,False,False,283.0,0.1254416961130742,4.0,8
20,6,Willow Shields,Mark Ballas,Eliminated Week 7,7,36.5,7,True,eliminated,7,7,False,False,283.0,0.12897526501766785,2.5,8
20,7,Chris Soules,Witney Carson,Eliminated Week 8,5,31.0,8,True,eliminated,8,8,False,False,254.0,0.1220472440944882,6.5,7
20,7,Nastia Liukin,Derek Hough,Eliminated Week 9,4,41.0,9,True,eliminated,9,9,False,False,254.0,0.16141732283464566,1.0,7
20,7,Noah Galloway,Sharna Burgess,3rd Place,3,38.0,10,True,unknown,,,False,False,254.0,0.14960629921259844,3.0,7
20,7,Riker Lynch,Allison Holker,2nd Place,2,37.0,10,True,unknown,,,False,False,254.0,0.14566929133858267,4.5,7
20,7,Robert Herjavec,Kym Johnson,Eliminated Week 8,6,31.0,8,True,eliminated,8,8,False,False,254.0,0.1220472440944882,6.5,7
20,7,Rumer Willis,Valentin Chmerkovskiy,1st Place,1,37.0,10,True,unknown,,,False,False,254.0,0.14566929133858267,4.5,7
20,7,Willow Shields,Mark Ballas,Eliminated Week 7,7,39.0,7,True,eliminated,7,7,True,False,254.0,0.15354330708661418,2.0,7
20,8,Chris Soules,Witney Carson,Eliminated Week 8,5,32.0,8,True,eliminated,8,8,True,False,211.5,0.15130023640661938,4.0,6
20,8,Nastia Liukin,Derek Hough,Eliminated Week 9,4,38.0,9,True,eliminated,9,9,False,False,211.5,0.17966903073286053,3.0,6
20,8,Noah Galloway,Sharna Burgess,3rd Place,3,31.5,10,True,unknown,,,False,False,211.5,0.14893617021276595,5.0,6
20,8,Riker Lynch,Allison Holker,2nd Place,2,39.0,10,True,unknown,,,False,False,211.5,0.18439716312056736,2.0,6
20,8,Robert Herjavec,Kym Johnson,Eliminated Week 8,6,31.0,8,True,eliminated,8,8,True,False,211.5,0.14657210401891252,6.0,6
20,8,Rumer Willis,Valentin Chmerkovskiy,1st Place,1,40.0,10,True,unknown,,,False,False,211.5,0.18912529550827423,1.0,6
20,9,Nastia Liukin,Derek Hough,Eliminated Week 9,4,40.0,9,True,eliminated,9,9,True,False,157.0,0.25477707006369427,1.5,4
20,9,Noah Galloway,Sharna Burgess,3rd Place,3,38.0,10,True,unknown,,,False,False,157.0,0.24203821656050956,4.0,4
20,9,Riker Lynch,Allison Holker,2nd Place,2,40.0,10,True,unknown,,,False,False,157.0,0.25477707006369427,1.5,4
20,9,Rumer Willis,Valentin Chmerkovskiy,1st Place,1,39.0,10,True,unknown,,,False,False,157.0,0.2484076433121019,3.0,4
20,10,Noah Galloway,Sharna Burgess,3rd Place,3,36.0,10,True,unknown,,,False,False,116.0,0.3103448275862069,3.0,3
20,10,Riker Lynch,Allison Holker,2nd Place,2,40.0,10,True,unknown,,,False,False,116.0,0.3448275862068966,1.5,3
20,10,Rumer Willis,Valentin Chmerkovskiy,1st Place,1,40.0,10,True,unknown,,,False,False,116.0,0.3448275862068966,1.5,3
21,1,Alek Skarlatos,Lindsay Arnold,3rd Place,3,22.0,11,True,unknown,,,False,False,250.0,0.088,5.5,13
21,1,Alexa PenaVega,Mark Ballas,Eliminated Week 9,6,22.0,9,True,eliminated,9,9,False,False,250.0,0.088,5.5,13
21,1,Andy Grammer,Allison Holker,Eliminated Week 8,7,21.0,8,True,eliminated,8,8,False,False,250.0,0.084,7.5,13
21,1,Bindi Irwin,Derek Hough,1st Place,1,24.0,11,True,unknown,,,False,False,250.0,0.096,1.5,13
21,1,Carlos PenaVega,Witney Carson,Eliminated Week 11,4,23.0,11,True,eliminated,11,11,False,False,250.0,0.092,3.5,13
21,1,Chaka Khan,Keo Motsepe,Eliminated Week 2,13,13.0,2,True,eliminated,2,2,False,False,250.0,0.052,12.0,13
21,1,Gary Busey,Anna Trebunskaya,Eliminated Week 4,10,15.0,4,True,eliminated,4,4,False,False,250.0,0.06,10.0,13
21,1,Hayes Grier,Emma Slater,Eliminated Week 7,8,21.0,7,True,eliminated,7,7,False,False,250.0,0.084,7.5,13
21,1,Kim Zolciak-Biermann,Tony Dovolani,Withdrew,11,12.0,2,True,withdrew,,2,False,False,250.0,0.048,13.0,13
21,1,Nick Carter,Sharna Burgess,2nd Place,2,24.0,11,True,unknown,,,False,False,250.0,0.096,1.5,13
21,1,Paula Deen,Louis van Amstel,Eliminated Week 6,9,15.0,6,True,eliminated,6,6,False,False,250.0,0.06,10.0,13
21,1,Tamar Braxton,Valentin Chmerkovskiy,Withdrew,5,23.0,9,True,withdrew,,9,False,False,250.0,0.092,3.5,13
21,1,Victor Espinoza,Karina Smirnoff,Eliminated Week 2,12,15.0,2,True,eliminated,2,2,False,False,250.0,0.06,10.0,13
21,2,Alek Skarlatos,Lindsay Arnold,3rd Place,3,22.5,11,True,unknown,,,False,False,270.5,0.08317929759704251,5.5,13
21,2,Alexa PenaVega,Mark Ballas,Eliminated Week 9,6,23.0,9,True,eliminated,9,9,False,False,270.5,0.08502772643253234,3.0,13
21,2,Andy Grammer,Allison Holker,Eliminated Week 8,7,22.0,8,True,eliminated,8,8,False,False,270.5,0.08133086876155268,8.0,13
21,2,Bindi Irwin,Derek Hough,1st Place,1,24.0,11,True,unknown,,,False,False,270.5,0.08872458410351201,2.0,13
21,2,Carlos PenaVega,Witney Carson,Eliminated Week 11,4,22.5,11,True,eliminated,11,11,False,False,270.5,0.08317929759704251,5.5,13
21,2,Chaka Khan,Keo Motsepe,Eliminated Week 2,13,15.0,2,True,eliminated,2,2,True,False,270.5,0.05545286506469501,13.0,13
21,2,Gary Busey,Anna Trebunskaya,Eliminated Week 4,10,16.5,4,True,eliminated,4,4,False,False,270.5,0.06099815157116451,12.0,13
21,2,Hayes Grier,Emma Slater,Eliminated Week 7,8,22.5,7,True,eliminated,7,7,False,False,270.5,0.08317929759704251,5.5,13
21,2,Kim Zolciak-Biermann,Tony Dovolani,Withdrew,11,18.5,2,True,withdrew,,2,False,True,270.5,0.06839186691312385,10.0,13
21,2,Nick Carter,Sharna Burgess,2nd Place,2,22.5,11,True,unknown,,,False,False,270.5,0.08317929759704251,5.5,13
21,2,Paula Deen,Louis van Amstel,Eliminated Week 6,9,18.5,6,True,eliminated,6,6,False,False,270.5,0.06839186691312385,10.0,13
21,2,Tamar Braxton,Valentin Chmerkovskiy,Withdrew,5,24.5,9,True,withdrew,,9,False,False,270.5,0.09057301293900184,1.0,13
21,2,Victor Espinoza,Karina Smirnoff,Eliminated Week 2,12,18.5,2,True,eliminated,2,2,True,False,270.5,0.06839186691312385,10.0,13
21,3,Alek Skarlatos,Lindsay Arnold,3rd Place,3,33.0,11,True,unknown,,,False,False,305.0,0.10819672131147541,3.5,10
21,3,Alexa PenaVega,Mark Ballas,Eliminated Week 9,6,36.0,9,True,eliminated,9,9,False,False,305.0,0.1180327868852459,1.5,10
21,3,Andy Grammer,Allison Holker,Eliminated Week 8,7,29.0,8,True,eliminated,8,8,False,False,305.0,0.09508196721311475,8.0,10
21,3,Bindi Irwin,Derek Hough,1st Place,1,32.0,11,True,unknown,,,False,False,305.0,0.10491803278688525,5.0,10
21,3,Carlos PenaVega,Witney Carson,Eliminated Week 11,4,31.0,11,True,eliminated,11,11,False,False,305.0,0.10163934426229508,6.0,10
21,3,Gary Busey,Anna Trebunskaya,Eliminated Week 4,10,25.0,4,True,eliminated,4,4,False,False,305.0,0.08196721311475409,9.0,10
21,3,Hayes Grier,Emma Slater,Eliminated Week 7,8,30.0,7,True,eliminated,7,7,False,False,305.0,0.09836065573770492,7.0,10
21,3,Nick Carter,Sharna Burgess,2nd Place,2,36.0,11,True,unknown,,,False,False,305.0,0.1180327868852459,1.5,10
21,3,Paula Deen,Louis van Amstel,Eliminated Week 6,9,20.0,6,True,eliminated,6,6,False,False,305.0,0.06557377049180328,10.0,10
21,3,Tamar Braxton,Valentin Chmerkovskiy,Withdrew,5,33.0,9,True,withdrew,,9,False,False,305.0,0.10819672131147541,3.5,10
21,4,Alek Skarlatos,Lindsay Arnold,3rd Place,3,24.0,11,True,unknown,,,False,False,236.0,0.1016949152542373,6.0,10
21,4,Alexa PenaVega,Mark Ballas,Eliminated Week 9,6,21.0,9,True,eliminated,9,9,False,False,236.0,0.08898305084745763,8.0,10
21,4,Andy Grammer,Allison Holker,Eliminated Week 8,7,23.0,8,True,eliminated,8,8,False,False,236.0,0.09745762711864407,7.0,10
21,4,Bindi Irwin,Derek Hough,1st Place,1,28.0,11,True,unknown,,,False,False,236.0,0.11864406779661017,1.0,10
21,4,Carlos PenaVega,Witney Carson,Eliminated Week 11,4,25.0,11,True,eliminated,11,11,False,False,236.0,0.1059322033898305,5.0,10
21,4,Gary Busey,Anna Trebunskaya,Eliminated Week 4,10,16.0,4,True,eliminated,4,4,True,False,236.0,0.06779661016949153,10.0,10
21,4,Hayes Grier,Emma Slater,Eliminated Week 7,8,27.0,7,True,eliminated,7,7,False,False,236.0,0.11440677966101695,3.0,10
21,4,Nick Carter,Sharna Burgess,2nd Place,2,27.0,11,True,unknown,,,False,False,236.0,0.11440677966101695,3.0,10
21,4,Paula Deen,Louis van Amstel,Eliminated Week 6,9,18.0,6,True,eliminated,6,6,False,False,236.0,0.07627118644067797,9.0,10
21,4,Tamar Braxton,Valentin Chmerkovskiy,Withdrew,5,27.0,9,True,withdrew,,9,False,False,236.0,0.11440677966101695,3.0,10
21,5,Alek Skarlatos,Lindsay Arnold,3rd Place,3,29.0,11,True,unknown,,,False,False,301.0,0.09634551495016612,7.5,9
21,5,Alexa PenaVega,Mark Ballas,Eliminated Week 9,6,40.0,9,True,eliminated,9,9,False,False,301.0,0.132890365448505,1.0,9
21,5,Andy Grammer,Allison Holker,Eliminated Week 8,7,36.0,8,True,eliminated,8,8,False,False,301.0,0.11960132890365449,4.0,9
21,5,Bindi Irwin,Derek Hough,1st Place,1,37.0,11,True,unknown,,,False,False,301.0,0.12292358803986711,3.0,9
21,5,Carlos PenaVega,Witney Carson,Eliminated Week 11,4,39.0,11,True,eliminated,11,11,False,False,301.0,0.12956810631229235,2.0,9
21,5,Hayes Grier,Emma Slater,Eliminated Week 7,8,30.0,7,True,eliminated,7,7,False,False,301.0,0.09966777408637874,6.0,9
21,5,Nick Carter,Sharna Burgess,2nd Place,2,35.0,11,True,unknown,,,False,False,301.0,0.11627906976744186,5.0,9
21,5,Paula Deen,Louis van Amstel,Eliminated Week 6,9,26.0,6,True,eliminated,6,6,False,False,301.0,0.08637873754152824,9.0,9
21,5,Tamar Braxton,Valentin Chmerkovskiy,Withdrew,5,29.0,9,True,withdrew,,9,False,False,301.0,0.09634551495016612,7.5,9
21,6,Alek Skarlatos,Lindsay Arnold,3rd Place,3,30.0,11,True,unknown,,,False,False,313.0,0.09584664536741214,7.5,9
21,6,Alexa PenaVega,Mark Ballas,Eliminated Week 9,6,30.0,9,True,eliminated,9,9,False,False,313.0,0.09584664536741214,7.5,9
21,6,Andy Grammer,Allison Holker,Eliminated Week 8,7,40.0,8,True,eliminated,8,8,False,False,313.0,0.12779552715654952,2.0,9
21,6,Bindi Irwin,Derek Hough,1st Place,1,40.0,11,True,unknown,,,False,False,313.0,0.12779552715654952,2.0,9
21,6,Carlos PenaVega,Witney Carson,Eliminated Week 11,4,38.0,11,True,eliminated,11,11,False,False,313.0,0.12140575079872204,5.0,9
21,6,Hayes Grier,Emma Slater,Eliminated Week 7,8,32.0,7,True,eliminated,7,7,False,False,313.0,0.10223642172523961,6.0,9
21,6,Nick Carter,Sharna Burgess,2nd Place,2,39.0,11,True,unknown,,,False,False,313.0,0.12460063897763578,4.0,9
21,6,Paula Deen,Louis van Amstel,Eliminated Week 6,9,24.0,6,True,eliminated,6,6,True,False,313.0,0.07667731629392971,9.0,9
21,6,Tamar Braxton,Valentin Chmerkovskiy,Withdrew,5,40.0,9,True,withdrew,,9,False,False,313.0,0.12779552715654952,2.0,9
21,7,Alek Skarlatos,Lindsay Arnold,3rd Place,3,26.5,11,True,unknown,,,False,False,221.0,0.11990950226244344,8.0,8
21,7,Alexa PenaVega,Mark Ballas,Eliminated Week 9,6,27.5,9,True,eliminated,9,9,False,False,221.0,0.1244343891402715,5.0,8
21,7,Andy Grammer,Allison Holker,Eliminated Week 8,7,28.0,8,True,eliminated,8,8,False,False,221.0,0.12669683257918551,3.0,8
21,7,Bindi Irwin,Derek Hough,1st Place,1,29.0,11,True,unknown,,,False,False,221.0,0.13122171945701358,1.0,8
21,7,Carlos PenaVega,Witney Carson,Eliminated Week 11,4,28.0,11,True,eliminated,11,11,False,False,221.0,0.12669683257918551,3.0,8
21,7,Hayes Grier,Emma Slater,Eliminated Week 7,8,28.0,7,True,eliminated,7,7,True,False,221.0,0.12669683257918551,3.0,8
21,7,Nick Carter,Sharna Burgess,2nd Place,2,27.0,11,True,unknown,,,False,False,221.0,0.12217194570135746,6.5,8
21,7,Tamar Braxton,Valentin Chmerkovskiy,Withdrew,5,27.0,9,True,withdrew,,9,False,False,221.0,0.12217194570135746,6.5,8
21,8,Alek Skarlatos,Lindsay Arnold,3rd Place,3,25.0,11,True,unknown,,,False,False,193.9994,0.12886637793725134,6.0,7
21,8,Alexa PenaVega,Mark Ballas,Eliminated Week 9,6,26.9998,9,True,eliminated,9,9,False,False,193.9994,0.13917465724120795,5.0,7
21,8,Andy Grammer,Allison Holker,Eliminated Week 8,7,23.9998,8,True,eliminated,8,8,True,False,193.9994,0.1237106918887378,7.0,7
21,8,Bindi Irwin,Derek Hough,1st Place,1,28.0,11,True,unknown,,,False,False,193.9994,0.1443303432897215,3.5,7
21,8,Carlos PenaVega,Witney Carson,Eliminated Week 11,4,28.9998,11,True,eliminated,11,11,False,False,193.9994,0.14948396747618806,2.0,7
21,8,Nick Carter,Sharna Burgess,2nd Place,2,33.0,11,True,unknown,,,False,False,193.9994,0.17010361887717176,1.0,7
21,8,Tamar Braxton,Valentin Chmerkovskiy,Withdrew,5,28.0,9,True,withdrew,,9,False,False,193.9994,0.1443303432897215,3.5,7
21,9,Alek Skarlatos,Lindsay Arnold,3rd Place,3,25.5,11,True,unknown,,,False,False,164.5,0.15501519756838905,5.0,6
21,9,Alexa PenaVega,Mark Ballas,Eliminated Week 9,6,30.0,9,True,eliminated,9,9,True,False,164.5,0.182370820668693,1.5,6
21,9,Bindi Irwin,Derek Hough,1st Place,1,30.0,11,True,unknown,,,False,False,164.5,0.182370820668693,1.5,6
21,9,Carlos PenaVega,Witney Carson,Eliminated Week 11,4,27.0,11,True,eliminated,11,11,False,False,164.5,0.1641337386018237,4.0,6
21,9,Nick Carter,Sharna Burgess,2nd Place,2,27.5,11,True,unknown,,,False,False,164.5,0.16717325227963525,3.0,6
21,9,Tamar Braxton,Valentin Chmerkovskiy,Withdrew,5,24.5,9,True,withdrew,,9,False,True,164.5,0.14893617021276595,6.0,6
21,10,Alek Skarlatos,Lindsay Arnold,3rd Place,3,28.5,11,True,unknown,,,False,False,118.5,0.24050632911392406,3.0,4
21,10,Bindi Irwin,Derek Hough,1st Place,1,31.5,11,True,unknown,,,False,False,118.5,0.26582278481012656,1.5,4
21,10,Carlos PenaVega,Witney Carson,Eliminated Week 11,4,31.5,11,True,eliminated,11,11,False,False,118.5,0.26582278481012656,1.5,4
21,10,Nick Carter,Sharna Burgess,2nd Place,2,27.0,11,True,unknown,,,False,False,118.5,0.22784810126582278,4.0,4
21,11,Alek Skarlatos,Lindsay Arnold,3rd Place,3,27.999899999999997,11,True,unknown,,,False,False,117.9999,0.23728748922668577,4.0,4
21,11,Bindi Irwin,Derek Hough,1st Place,1,30.0,11,True,unknown,,,False,False,117.9999,0.25423750359110475,2.0,4
21,11,Carlos PenaVega,Witney Carson,Eliminated Week 11,4,30.0,11,True,eliminated,11,11,True,False,117.9999,0.25423750359110475,2.0,4
21,11,Nick Carter,Sharna Burgess,2nd Place,2,30.0,11,True,unknown,,,False,False,117.9999,0.25423750359110475,2.0,4
22,1,Antonio Brown,Sharna Burgess,Eliminated Week 9,5,21.0,9,True,eliminated,9,9,False,False,237.0,0.08860759493670886,5.5,12
22,1,Doug Flutie,Karina Smirnoff,Eliminated Week 6,9,15.0,6,True,eliminated,6,6,False,False,237.0,0.06329113924050633,11.0,12
22,1,Geraldo Rivera,Edyta Sliwinska,Eliminated Week 2,12,13.0,2,True,eliminated,2,2,False,False,237.0,0.05485232067510549,12.0,12
22,1,Ginger Zee,Valentin Chmerkovskiy,3rd Place,3,23.0,10,True,unknown,,,False,False,237.0,0.0970464135021097,2.0,12
22,1,Jodie Sweetin,Keo Motsepe,Eliminated Week 8,6,20.0,8,True,eliminated,8,8,False,False,237.0,0.08438818565400844,8.5,12
22,1,Kim Fields,Sasha Farber,Eliminated Week 7,8,20.0,7,True,eliminated,7,7,False,False,237.0,0.08438818565400844,8.5,12
22,1,Marla Maples,Tony Dovolani,Eliminated Week 4,10,21.0,4,True,eliminated,4,4,False,False,237.0,0.08860759493670886,5.5,12
22,1,Mischa Barton,Artem Chigvintsev,Eliminated Week 3,11,16.0,3,True,eliminated,3,3,False,False,237.0,0.06751054852320675,10.0,12
22,1,Nyle DiMarco,Peta Murgatroyd,1st Place,1,23.0,10,True,unknown,,,False,False,237.0,0.0970464135021097,2.0,12
22,1,Paige VanZant,Mark Ballas,2nd Place,2,21.0,10,True,unknown,,,False,False,237.0,0.08860759493670886,5.5,12
22,1,Von Miller,Witney Carson,Eliminated Week 7,7,21.0,7,True,eliminated,7,7,False,False,237.0,0.08860759493670886,5.5,12
22,1,Wanya Morris,Lindsay Arnold,Eliminated Week 9,4,23.0,9,True,eliminated,9,9,False,False,237.0,0.0970464135021097,2.0,12
22,2,Antonio Brown,Sharna Burgess,Eliminated Week 9,5,19.0,9,True,eliminated,9,9,False,False,236.0,0.08050847457627118,9.5,12
22,2,Doug Flutie,Karina Smirnoff,Eliminated Week 6,9,20.0,6,True,eliminated,6,6,False,False,236.0,0.0847457627118644,6.5,12
22,2,Geraldo Rivera,Edyta Sliwinska,Eliminated Week 2,12,13.0,2,True,eliminated,2,2,True,False,236.0,0.05508474576271186,12.0,12
22,2,Ginger Zee,Valentin Chmerkovskiy,3rd Place,3,21.0,10,True,unknown,,,False,False,236.0,0.08898305084745763,3.5,12
22,2,Jodie Sweetin,Keo Motsepe,Eliminated Week 8,6,21.0,8,True,eliminated,8,8,False,False,236.0,0.08898305084745763,3.5,12
22,2,Kim Fields,Sasha Farber,Eliminated Week 7,8,19.0,7,True,eliminated,7,7,False,False,236.0,0.08050847457627118,9.5,12
22,2,Marla Maples,Tony Dovolani,Eliminated Week 4,10,20.0,4,True,eliminated,4,4,False,False,236.0,0.0847457627118644,6.5,12
22,2,Mischa Barton,Artem Chigvintsev,Eliminated Week 3,11,15.0,3,True,eliminated,3,3,False,False,236.0,0.0635593220338983,11.0,12
22,2,Nyle DiMarco,Peta Murgatroyd,1st Place,1,20.0,10,True,unknown,,,False,False,236.0,0.0847457627118644,6.5,12
22,2,Paige VanZant,Mark Ballas,2nd Place,2,24.0,10,True,unknown,,,False,False,236.0,0.1016949152542373,1.5,12
22,2,Von Miller,Witney Carson,Eliminated Week 7,7,20.0,7,True,eliminated,7,7,False,False,236.0,0.0847457627118644,6.5,12
22,2,Wanya Morris,Lindsay Arnold,Eliminated Week 9,4,24.0,9,True,eliminated,9,9,False,False,236.0,0.1016949152542373,1.5,12
22,3,Antonio Brown,Sharna Burgess,Eliminated Week 9,5,20.0,9,True,eliminated,9,9,False,False,237.0,0.08438818565400844,9.0,11
22,3,Doug Flutie,Karina Smirnoff,Eliminated Week 6,9,20.0,6,True,eliminated,6,6,False,False,237.0,0.08438818565400844,9.0,11
22,3,Ginger Zee,Valentin Chmerkovskiy,3rd Place,3,21.0,10,True,unknown,,,False,False,237.0,0.08860759493670886,6.5,11
22,3,Jodie Sweetin,Keo Motsepe,Eliminated Week 8,6,23.0,8,True,eliminated,8,8,False,False,237.0,0.0970464135021097,3.5,11
22,3,Kim Fields,Sasha Farber,Eliminated Week 7,8,22.0,7,True,eliminated,7,7,False,False,237.0,0.09282700421940929,5.0,11
22,3,Marla Maples,Tony Dovolani,Eliminated Week 4,10,21.0,4,True,eliminated,4,4,False,False,237.0,0.08860759493670886,6.5,11
22,3,Mischa Barton,Artem Chigvintsev,Eliminated Week 3,11,18.0,3,True,eliminated,3,3,True,False,237.0,0.0759493670886076,11.0,11
22,3,Nyle DiMarco,Peta Murgatroyd,1st Place,1,25.0,10,True,unknown,,,False,False,237.0,0.10548523206751055,1.0,11
22,3,Paige VanZant,Mark Ballas,2nd Place,2,23.0,10,True,unknown,,,False,False,237.0,0.0970464135021097,3.5,11
22,3,Von Miller,Witney Carson,Eliminated Week 7,7,20.0,7,True,eliminated,7,7,False,False,237.0,0.08438818565400844,9.0,11
22,3,Wanya Morris,Lindsay Arnold,Eliminated Week 9,4,24.0,9,True,eliminated,9,9,False,False,237.0,0.10126582278481013,2.0,11
