match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,elapsed_time_td,elapsed_seconds,global_point_idx,point_diff,p1_rolling_win_rate_5,p1_rolling_win_rate_10,p1_streak,p2_streak,p1_streak_prev,p2_streak_prev,is_p1_serving,server_won,games_in_set,sets_played,is_break_point,is_key_point,point_duration,momentum,momentum_state
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,01:51:33,4,3,179,1,2,1,1,15,40,2,2,2,76,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.908,2.768,1,103.0,B,NCTL,ND,0 days 01:51:33,6693.0,179,-27,0.4,0.5,0,3,0.0,2.0,0,1,2,3,0,0,19.0,-17.178076175031496,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,01:53:23,4,4,180,1,2,1,2,0,0,1,1,2,76,104,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.183,5.937,2,109.0,BW,NCTL,Unknown,0 days 01:53:23,6803.0,180,-28,0.2,0.5,0,4,0.0,3.0,1,0,3,3,0,0,110.0,-18.834514651530867,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,01:53:47,4,4,181,1,2,1,2,0,15,1,2,2,76,105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.568,18.463,4,91.0,BW,NCTL,ND,0 days 01:53:47,6827.0,181,-29,0.2,0.5,0,5,0.0,4.0,1,0,3,3,0,0,24.0,-20.611670512346404,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,01:54:29,4,4,182,1,2,1,2,0,30,1,1,1,77,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.551,12.446,3,116.0,BC,NCTL,D,0 days 01:54:29,6869.0,182,-28,0.0,0.4,1,0,0.0,5.0,1,1,3,3,0,0,42.0,-19.54943710209948,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,01:55:19,4,4,183,1,2,1,2,15,30,1,2,1,78,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.363,25.607,5,93.0,BW,NCTL,ND,0 days 01:55:19,6919.0,183,-27,0.2,0.4,2,0,1.0,0.0,1,1,3,3,0,0,50.0,-18.443448360057488,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,01:56:09,4,4,184,1,2,1,2,30,30,1,1,1,79,105,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.486,1.337,1,112.0,W,CTL,NA_ace,0 days 01:56:09,6969.0,184,-26,0.4,0.4,3,0,2.0,0.0,1,1,3,3,0,0,50.0,-17.29457939285634,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,01:56:40,4,4,185,1,2,1,2,40,30,1,1,1,80,105,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692,1.373,1,122.0,C,NCTL,NA_ace,0 days 01:56:40,7000.0,185,-25,0.6,0.4,4,0,3.0,0.0,1,1,3,3,0,0,31.0,-16.10368780499921,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,01:57:08,4,5,186,1,2,2,2,0,0,2,2,2,80,106,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,25.16,29.918,5,99.0,C,NCTL,D,0 days 01:57:08,7028.0,186,-26,0.8,0.5,0,1,4.0,0.0,0,1,4,3,0,0,28.0,-16.431614048899224,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,01:57:46,4,5,187,1,2,2,2,0,15,2,1,2,80,107,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.575,1.03,1,116.0,C,NCTL,NA_ace,0 days 01:57:46,7066.0,187,-27,0.8,0.4,0,2,0.0,1.0,0,1,4,3,0,0,38.0,-16.81798176792124,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,01:58:02,4,5,188,1,2,2,2,0,30,2,2,1,81,107,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.531,11.956,4,111.0,BC,NCTL,D,0 days 01:58:02,7082.0,188,-26,0.6,0.4,1,0,0.0,2.0,0,0,4,3,0,0,16.0,-14.943160594101276,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,01:58:38,4,5,189,1,2,2,2,15,30,2,1,2,81,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.342,4.287,1,122.0,C,CTL,ND,0 days 01:58:38,7118.0,189,-27,0.6,0.5,0,1,1.0,0.0,0,1,4,3,0,0,36.0,-15.29429738221925,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,01:58:55,4,5,190,1,2,2,2,15,40,2,1,1,82,108,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.735,4.595,2,113.0,W,CTL,D,0 days 01:58:55,7135.0,190,-26,0.4,0.5,1,0,0.0,1.0,0,0,4,3,0,0,17.0,-13.449949896113328,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,01:59:17,4,5,191,1,2,2,2,30,40,2,2,2,82,109,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.39,17.49,3,95.0,BW,NCTL,D,0 days 01:59:17,7157.0,191,-27,0.4,0.6,0,1,1.0,0.0,0,1,4,3,0,0,22.0,-13.83095089819106,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:01:12,4,6,192,1,2,2,3,0,0,1,1,1,83,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.838,8.29,1,114.0,C,NCTL,D,0 days 02:01:12,7272.0,192,-26,0.4,0.6,1,0,0.0,1.0,1,1,5,3,0,0,115.0,-12.90433188022724,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:01:39,4,6,193,1,2,2,3,15,0,1,1,1,84,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.123,13.445,3,121.0,C,CTL,ND,0 days 02:01:39,7299.0,193,-25,0.6,0.6,2,0,1.0,0.0,1,1,5,3,0,0,27.0,-11.931245242622694,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:02:08,4,6,194,1,2,2,3,30,0,1,2,2,84,110,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13.47,9.914,2,106.0,BC,NCTL,Unknown,0 days 02:02:08,7328.0,194,-26,0.6,0.6,0,1,2.0,0.0,1,0,5,3,0,0,29.0,-13.231081876231778,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:02:59,4,6,195,1,2,2,3,30,15,1,1,1,85,110,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,24.577,23.191,5,122.0,BW,NCTL,D,0 days 02:02:59,7379.0,195,-25,0.6,0.5,1,0,0.0,1.0,1,1,5,3,0,0,51.0,-12.316460238707142,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:03:42,4,6,196,1,2,2,3,40,15,1,2,1,86,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.955,4.334,1,109.0,B,NCTL,D,0 days 02:03:42,7422.0,196,-24,0.6,0.5,2,0,1.0,0.0,1,1,5,3,0,0,43.0,-11.355131033932999,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:04:27,4,7,197,1,2,3,3,0,0,2,2,1,87,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824,4.625,2,106.0,W,CTL,ND,0 days 02:04:27,7467.0,197,-23,0.8,0.6,3,0,2.0,0.0,0,0,6,3,0,0,45.0,-9.281874567100491,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:04:57,4,7,198,1,2,3,3,15,0,2,2,2,87,111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.568,4.492,1,95.0,BW,NCTL,D,0 days 02:04:57,7497.0,198,-24,0.8,0.7,0,1,3.0,0.0,0,1,6,3,0,0,30.0,-9.746237075758481,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:05:26,4,7,199,1,2,3,3,15,15,2,1,2,87,112,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.892,13.212,3,119.0,BC,NCTL,ND,0 days 02:05:26,7526.0,199,-25,0.6,0.6,0,2,0.0,1.0,0,1,6,3,0,0,29.0,-10.266312334243311,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:05:51,4,7,200,1,2,3,3,15,30,2,1,1,88,112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.42,12.193,2,124.0,BW,CTL,D,0 days 02:05:51,7551.0,200,-24,0.6,0.6,1,0,0.0,2.0,0,0,6,3,0,0,25.0,-8.522524549096907,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:06:16,4,7,201,1,2,3,3,30,30,2,2,1,89,112,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.671,16.347,4,95.0,BC,NCTL,ND,0 days 02:06:16,7576.0,201,-23,0.6,0.6,2,0,1.0,0.0,0,0,6,3,0,0,25.0,-6.659766365807276,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:06:59,4,7,202,1,2,3,3,40,30,2,1,2,89,113,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,1,0,0,0,1,0,28.27,20.967,7,123.0,BW,NCTL,D,0 days 02:06:59,7619.0,202,-24,0.6,0.7,0,1,2.0,0.0,0,1,6,3,1,1,43.0,-7.501571038491131,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:07:31,4,7,203,1,2,3,3,40,40,2,1,2,89,114,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969,0.982,1,126.0,C,NCTL,NA_ace,0 days 02:07:31,7651.0,203,-25,0.4,0.6,0,2,0.0,1.0,0,1,6,3,0,1,32.0,-8.209539617721308,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:07:48,4,7,204,1,2,3,3,40,AD,2,1,2,89,115,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.624,9.833,3,121.0,C,NCTL,ND,0 days 02:07:48,7668.0,204,-26,0.4,0.5,0,3,0.0,2.0,0,1,6,3,0,1,17.0,-8.981348825366881,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:09:28,4,8,205,1,2,3,4,0,0,1,2,1,90,115,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.851,6.477,1,114.0,BC,NCTL,D,0 days 02:09:28,7768.0,205,-25,0.4,0.5,1,0,0.0,3.0,1,1,7,3,0,0,100.0,-8.151721848859543,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:10:11,4,8,206,1,2,3,4,15,0,1,1,1,91,115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.477,1.765,1,108.0,C,NCTL,NA_ace,0 days 02:10:11,7811.0,206,-24,0.4,0.5,2,0,1.0,0.0,1,1,7,3,0,0,43.0,-7.273687411882352,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:10:43,4,8,207,1,2,3,4,30,0,1,1,1,92,115,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.203,5.65,1,121.0,W,CTL,ND,0 days 02:10:43,7843.0,207,-23,0.4,0.5,3,0,2.0,0.0,1,1,7,3,0,0,32.0,-6.348213663644705,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:11:16,4,8,208,1,2,3,4,40,0,1,1,1,93,115,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,22.537,19.538,5,123.0,C,NCTL,ND,0 days 02:11:16,7876.0,208,-22,0.6,0.5,4,0,3.0,0.0,1,1,7,3,0,0,33.0,-5.376249390371811,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:12:07,4,9,209,1,2,4,4,0,0,2,1,1,94,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.802,21.651,4,118.0,C,NCTL,D,0 days 02:12:07,7927.0,209,-21,0.8,0.6,5,0,4.0,0.0,0,0,8,3,0,0,51.0,-3.1148782487182216,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:12:36,4,9,210,1,2,4,4,15,0,2,2,1,95,115,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.793,15.941,4,95.0,BW,CTL,D,0 days 02:12:36,7956.0,210,-20,1.0,0.7,6,0,5.0,0.0,0,0,8,3,0,0,29.0,-0.7448883760515497,Neutral
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:13:25,4,9,211,1,2,4,4,30,0,2,1,2,95,116,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.385,9.819,3,123.0,C,NCTL,Unknown,0 days 02:13:25,8005.0,211,-21,1.0,0.7,0,1,6.0,0.0,0,1,8,3,0,0,49.0,-1.379990608530519,P2_Slight
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:13:47,4,9,212,1,2,4,4,30,15,2,1,2,95,117,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.216,28.579,7,124.0,BW,NCTL,Unknown,0 days 02:13:47,8027.0,212,-22,0.8,0.6,0,2,0.0,1.0,0,1,8,3,0,0,22.0,-2.0673907963599087,P2_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:14:22,4,9,213,1,2,4,4,30,30,2,2,1,96,117,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15.363,14.795,4,99.0,C,NCTL,Unknown,0 days 02:14:22,8062.0,213,-21,0.6,0.6,1,0,0.0,2.0,0,0,8,3,0,0,35.0,-0.48758144197117226,Neutral
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:15:07,4,9,214,1,2,4,4,40,30,2,2,1,97,117,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1.979,1.715,0,99.0,W,CTL,Unknown,0 days 02:15:07,8107.0,214,-20,0.6,0.7,2,0,1.0,0.0,0,0,8,3,1,1,45.0,2.0606317253297894,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:16:52,4,10,215,1,2,5,4,0,0,1,1,1,98,117,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.384,9.43,3,122.0,C,NCTL,ND,0 days 02:16:52,8212.0,215,-19,0.6,0.8,3,0,2.0,0.0,1,1,9,3,0,0,105.0,2.7994190908231933,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:17:25,4,10,216,1,2,5,4,15,0,1,1,1,99,117,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.348,1.031,1,124.0,W,CTL,Unknown,0 days 02:17:25,8245.0,216,-18,0.6,0.8,4,0,3.0,0.0,1,1,9,3,0,0,33.0,3.5884307090067296,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:18:08,4,10,217,1,2,5,4,30,0,1,1,1,100,117,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.164,3.654,1,114.0,W,NCTL,ND,0 days 02:18:08,8288.0,217,-17,0.8,0.8,5,0,4.0,0.0,1,1,9,3,0,0,43.0,4.426662094826595,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:18:51,4,10,218,1,2,5,4,40,0,1,1,2,100,118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.957,8.536,2,125.0,C,NCTL,ND,0 days 02:18:51,8331.0,218,-18,1.0,0.8,0,1,5.0,0.0,1,0,9,3,0,0,43.0,2.7996673144685245,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:19:21,4,10,219,1,2,5,4,40,15,1,1,1,101,118,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.314,1.545,1,117.0,W,CTL,Unknown,0 days 02:19:21,8361.0,219,-17,0.8,0.7,1,0,0.0,1.0,1,1,9,3,0,0,30.0,3.393673968179154,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:22:31,5,1,220,2,2,0,0,0,0,2,1,1,102,118,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,24.471,19.016,4,109.0,W,CTL,D,0 days 02:22:31,8551.0,220,-16,0.8,0.7,2,0,1.0,0.0,0,0,0,4,0,0,190.0,5.018108181123263,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:22:58,5,1,221,2,2,0,0,15,0,2,1,2,102,119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.115,7.759,3,120.0,BC,CTL,D,0 days 02:22:58,8578.0,221,-17,0.8,0.7,0,1,2.0,0.0,0,1,0,4,0,0,27.0,4.267746017500797,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:23:16,5,1,222,2,2,0,0,15,15,2,2,2,102,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.238,12.235,3,94.0,BC,NCTL,D,0 days 02:23:16,8596.0,222,-18,0.6,0.7,0,2,0.0,1.0,0,1,0,4,0,0,18.0,3.4673910971507813,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:23:51,5,1,223,2,2,0,0,15,30,2,1,1,103,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.941,14.503,4,126.0,C,CTL,ND,0 days 02:23:51,8631.0,223,-17,0.4,0.7,1,0,0.0,2.0,0,0,0,4,0,0,35.0,4.936504813669304,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:24:40,5,1,224,2,2,0,0,30,30,2,1,2,103,121,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33.944,26.301,7,118.0,BC,NCTL,ND,0 days 02:24:40,8680.0,224,-18,0.6,0.7,0,1,1.0,0.0,0,1,0,4,0,0,49.0,4.187774717395917,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:25:19,5,1,225,2,2,0,0,30,40,2,1,1,104,121,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.379,12.826,2,123.0,W,CTL,ND,0 days 02:25:19,8719.0,225,-17,0.4,0.6,1,0,0.0,1.0,0,0,0,4,0,0,39.0,5.642480761509537,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:25:52,5,1,226,2,2,0,0,40,40,2,1,2,104,122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.549,14.807,3,114.0,W,CTL,ND,0 days 02:25:52,8752.0,226,-18,0.4,0.6,0,1,1.0,0.0,0,1,0,4,0,1,33.0,4.749631146279346,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:26:27,5,1,227,2,2,0,0,40,AD,2,2,1,105,122,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.801,8.323,4,81.0,B,NCTL,D,0 days 02:26:27,8787.0,227,-17,0.4,0.5,1,0,0.0,1.0,0,0,0,4,0,1,35.0,6.500792369507605,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:27:06,5,1,228,2,2,0,0,40,40,2,1,1,106,122,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.279,4.692,2,115.0,W,CTL,ND,0 days 02:27:06,8826.0,228,-16,0.6,0.5,2,0,1.0,0.0,0,0,0,4,0,1,39.0,8.401545752886681,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:27:37,5,1,229,2,2,0,0,AD,40,2,1,2,106,123,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,19.453,19.119,5,124.0,BW,NCTL,ND,0 days 02:27:37,8857.0,229,-17,0.6,0.6,0,1,2.0,0.0,0,1,0,4,1,1,31.0,7.258514837828948,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:28:18,5,1,230,2,2,0,0,40,40,2,1,1,107,123,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18.231,18.241,4,117.0,C,NCTL,ND,0 days 02:28:18,8898.0,230,-16,0.6,0.5,1,0,0.0,1.0,0,0,0,4,0,1,41.0,8.959498387226215,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:29:00,5,1,231,2,2,0,0,AD,40,2,1,1,108,123,1,0,0,0,1,0,B,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11.468,13.694,4,117.0,W,CTL,ND,0 days 02:29:00,8940.0,231,-15,0.6,0.5,2,0,1.0,0.0,0,0,0,4,1,1,42.0,11.31876995794323,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:30:03,5,2,232,2,2,1,0,0,0,1,2,1,109,123,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,14.803,10.866,3,111.0,BC,NCTL,Unknown,0 days 02:30:03,9003.0,232,-14,0.8,0.6,3,0,2.0,0.0,1,1,1,4,0,0,63.0,11.872394558784364,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:30:43,5,2,233,2,2,1,0,15,0,1,1,2,109,124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.044,22.882,6,122.0,C,NCTL,D,0 days 02:30:43,9043.0,233,-15,0.8,0.7,0,1,3.0,0.0,1,0,1,4,0,0,40.0,10.096485129147139,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:31:22,5,2,234,2,2,1,0,15,15,1,1,1,110,124,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,22.41,25.022,5,119.0,C,NCTL,D,0 days 02:31:22,9082.0,234,-14,0.6,0.6,1,0,0.0,1.0,1,1,1,4,0,0,39.0,10.544555426564196,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:32:03,5,2,235,2,2,1,0,30,15,1,1,2,110,125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.637,10.863,2,125.0,W,NCTL,D,0 days 02:32:03,9123.0,235,-15,0.8,0.7,0,1,1.0,0.0,1,0,1,4,0,0,41.0,8.795202779571374,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:32:56,5,2,236,2,2,1,0,30,30,1,1,1,111,125,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.476,5.077,1,115.0,W,CTL,ND,0 days 02:32:56,9176.0,236,-14,0.6,0.6,1,0,0.0,1.0,1,1,1,4,0,0,53.0,9.269298723979947,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:33:28,5,2,237,2,2,1,0,40,30,1,1,1,112,125,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.043,6.956,1,116.0,W,CTL,ND,0 days 02:33:28,9208.0,237,-13,0.6,0.7,2,0,1.0,0.0,1,1,1,4,0,0,32.0,9.798912749500348,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:34:11,5,3,238,2,2,2,0,0,0,2,1,1,113,125,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18.61,17.684,4,113.0,W,NCTL,ND,0 days 02:34:11,9251.0,238,-12,0.6,0.7,3,0,2.0,0.0,0,0,2,4,0,0,43.0,11.449088340664186,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:34:41,5,3,239,2,2,2,0,15,0,2,1,2,113,126,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.539,17.866,5,123.0,W,CTL,Unknown,0 days 02:34:41,9281.0,239,-13,0.8,0.7,0,1,3.0,0.0,0,1,2,4,0,0,30.0,10.570106573850902,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:35:08,5,3,240,2,2,2,0,15,15,2,2,2,113,127,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.164,3.592,1,104.0,C,NCTL,ND,0 days 02:35:08,9308.0,240,-14,0.6,0.7,0,2,0.0,1.0,0,1,2,4,0,0,27.0,9.643704442373885,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:35:38,5,3,241,2,2,2,0,15,30,2,2,1,114,127,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.718,4.436,2,113.0,BC,NCTL,ND,0 days 02:35:38,9338.0,241,-13,0.6,0.6,1,0,0.0,2.0,0,0,2,4,0,0,30.0,10.989291891987945,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:36:13,5,3,242,2,2,2,0,30,30,2,1,2,114,128,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.683,6.838,1,124.0,BC,NCTL,D,0 days 02:36:13,9373.0,242,-14,0.6,0.6,0,1,1.0,0.0,0,1,2,4,0,0,35.0,10.119506054148186,P1_Strong
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,02:36:35,5,3,243,2,2,2,0,30,40,2,1,2,114,129,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.017,13.314,5,125.0,BW,NCTL,Unknown,0 days 02:36:35,9395.0,243,-15,0.4,0.5,0,2,0.0,1.0,0,1,2,4,0,0,22.0,9.202115933065222,P1_Strong
