date,contest_number,word,num_results,num_hard_mode,try_1,try_2,try_3,try_4,try_5,try_6,try_x,year,month,day,dayofweek,dayofweek_name,is_weekend,week_of_year,num_vowels,vowel_ratio,num_unique_letters,num_repeated_letters,has_repeated,avg_letter_freq,min_letter_freq,max_letter_freq,first_letter_freq,last_letter_freq,hard_mode_ratio,avg_tries,fail_rate,difficulty
2022-06-02,348,SHOWY,61278,4770,0.0,2.0,16.0,37.0,30.0,13.0,2.0,2022,6,2,3,Thursday,0,22,1.0,0.2,5.0,0.0,0.0,4.851999999999999,1.97,7.51,6.33,1.97,0.07784196612160971,4.42,2.0,Hard
2022-06-01,347,CREAK,63241,4797,0.0,5.0,21.0,32.0,25.0,14.0,3.0,2022,6,1,2,Wednesday,0,22,2.0,0.4,5.0,0.0,0.0,6.082,0.77,12.7,2.78,0.77,0.07585269050141522,4.31,3.0,Hard
2022-05-31,346,MANOR,62768,4802,0.0,6.0,27.0,34.0,21.0,10.0,2.0,2022,5,31,1,Tuesday,0,22,2.0,0.4,5.0,0.0,0.0,6.1659999999999995,2.41,8.17,2.41,5.99,0.07650395105786388,4.08,2.0,Medium
2022-05-30,345,ATOLL,60969,4741,0.0,6.0,28.0,36.0,21.0,8.0,1.0,2022,5,30,0,Monday,0,22,2.0,0.4,4.0,1.0,1.0,6.5600000000000005,4.03,9.06,8.17,4.03,0.07776082927389329,4.0,1.0,Medium
2022-05-29,344,BAYOU,56839,4435,0.0,6.0,17.0,33.0,29.0,13.0,2.0,2022,5,29,6,Sunday,1,21,3.0,0.6,5.0,0.0,0.0,4.38,1.49,8.17,1.49,2.76,0.07802741075669875,4.32,2.0,Hard
2022-05-28,343,CREPT,60069,4562,0.0,4.0,27.0,38.0,22.0,7.0,1.0,2022,5,28,5,Saturday,1,21,1.0,0.2,5.0,0.0,0.0,6.492,1.93,12.7,2.78,9.06,0.07594599543857897,4.0,1.0,Medium
2022-05-27,342,TIARA,63846,4842,0.0,8.0,36.0,33.0,17.0,6.0,1.0,2022,5,27,4,Friday,0,21,3.0,0.6,4.0,1.0,1.0,7.6720000000000015,5.99,9.06,9.06,8.17,0.07583873696081195,3.84,1.0,Medium
2022-05-26,341,ASSET,63188,4733,0.0,7.0,28.0,34.0,21.0,8.0,1.0,2022,5,26,3,Thursday,0,21,2.0,0.4,4.0,1.0,1.0,8.518,6.33,12.7,8.17,9.06,0.07490346268278787,3.94,1.0,Medium
2022-05-25,340,VOUCH,62723,4835,0.0,2.0,9.0,25.0,33.0,24.0,6.0,2022,5,25,2,Wednesday,0,21,2.0,0.4,5.0,0.0,0.0,4.023999999999999,0.98,7.51,0.98,6.09,0.07708496085965276,4.82,6.0,Hard
2022-05-24,339,ALBUM,63380,4809,0.0,5.0,26.0,35.0,24.0,9.0,1.0,2022,5,24,1,Tuesday,0,21,2.0,0.4,5.0,0.0,0.0,3.772,1.49,8.17,8.17,2.41,0.07587567055853582,4.09,1.0,Medium
2022-05-23,338,HINGE,66431,4906,0.0,5.0,25.0,37.0,22.0,9.0,2.0,2022,5,23,0,Monday,0,21,2.0,0.4,5.0,0.0,0.0,6.906000000000001,2.02,12.7,6.09,12.7,0.0738510635095061,4.11,2.0,Medium
2022-05-22,337,MONEY,67909,4928,1.0,7.0,26.0,36.0,21.0,8.0,1.0,2022,5,22,6,Sunday,1,20,2.0,0.4,5.0,0.0,0.0,6.268,1.97,12.7,2.41,1.97,0.07256770089384323,3.97,1.0,Medium
2022-05-21,336,SCRAP,66814,4973,1.0,9.0,28.0,34.0,20.0,8.0,1.0,2022,5,21,5,Saturday,1,20,1.0,0.2,5.0,0.0,0.0,5.04,1.93,8.17,6.33,1.93,0.07443050857604694,3.94,1.0,Medium
2022-05-20,335,GAMER,69884,5238,1.0,4.0,17.0,28.0,26.0,18.0,6.0,2022,5,20,4,Friday,0,20,2.0,0.4,5.0,0.0,0.0,6.258,2.02,12.7,2.02,5.99,0.07495277889073322,4.52,6.0,Hard
2022-05-19,334,GLASS,70920,5162,0.0,4.0,19.0,33.0,27.0,14.0,3.0,2022,5,19,3,Thursday,0,20,1.0,0.2,4.0,1.0,1.0,5.376,2.02,8.17,2.02,6.33,0.07278623801466441,4.37,3.0,Hard
2022-05-18,333,SCOUR,73933,5544,0.0,8.0,34.0,35.0,17.0,5.0,1.0,2022,5,18,2,Wednesday,0,20,2.0,0.4,5.0,0.0,0.0,5.074,2.76,7.51,6.33,5.99,0.07498681238418568,3.8,1.0,Medium
2022-05-17,332,BEING,70722,5142,0.0,4.0,22.0,37.0,26.0,10.0,1.0,2022,5,17,1,Tuesday,0,20,2.0,0.4,5.0,0.0,0.0,5.986,1.49,12.7,1.49,2.02,0.07270721981844405,4.19,1.0,Medium
2022-05-16,331,DELVE,68349,5179,0.0,2.0,14.0,32.0,33.0,16.0,2.0,2022,5,16,0,Monday,0,20,2.0,0.4,4.0,1.0,1.0,6.9319999999999995,0.98,12.7,4.25,12.7,0.07577287158553893,4.49,2.0,Hard
2022-05-15,330,YIELD,67115,4963,0.0,4.0,16.0,29.0,29.0,18.0,4.0,2022,5,15,6,Sunday,1,19,2.0,0.4,5.0,0.0,0.0,5.984,1.97,12.7,1.97,4.25,0.07394770170602696,4.53,4.0,Hard
2022-05-14,329,METAL,73225,5290,1.0,10.0,31.0,34.0,18.0,7.0,1.0,2022,5,14,5,Saturday,1,19,2.0,0.4,5.0,0.0,0.0,7.274000000000001,2.41,12.7,2.41,4.03,0.07224308637760328,3.89,1.0,Medium
2022-05-13,328,TIPSY,77585,5522,0.0,6.0,33.0,38.0,17.0,5.0,1.0,2022,5,13,4,Friday,0,19,1.0,0.2,5.0,0.0,0.0,5.252,1.93,9.06,9.06,1.97,0.07117355158858027,3.85,1.0,Medium
2022-05-12,327,SLUNG,75673,5419,0.0,2.0,16.0,37.0,31.0,13.0,2.0,2022,5,12,3,Thursday,0,19,1.0,0.2,5.0,0.0,0.0,4.377999999999999,2.02,6.75,6.33,2.02,0.0716107462370991,4.47,2.0,Hard
2022-05-11,326,FARCE,79446,5688,0.0,9.0,26.0,32.0,21.0,9.0,1.0,2022,5,11,2,Wednesday,0,19,2.0,0.4,5.0,0.0,0.0,6.3740000000000006,2.23,12.7,2.23,12.7,0.07159580092138056,3.9,1.0,Medium
2022-05-10,325,GECKO,74412,5489,0.0,2.0,16.0,38.0,29.0,12.0,2.0,2022,5,10,1,Tuesday,0,19,2.0,0.4,5.0,0.0,0.0,5.156000000000001,0.77,12.7,2.02,7.51,0.07376498414234263,4.35,2.0,Hard
2022-05-09,324,SHINE,88932,6146,1.0,14.0,32.0,30.0,17.0,6.0,1.0,2022,5,9,0,Monday,0,19,2.0,0.4,5.0,0.0,0.0,7.768000000000001,6.09,12.7,6.33,12.7,0.06910898214366032,3.73,1.0,Medium
2022-05-08,323,CANNY,72518,5256,0.0,2.0,10.0,30.0,34.0,20.0,4.0,2022,5,8,6,Sunday,1,18,1.0,0.2,4.0,1.0,1.0,5.284,1.97,8.17,2.78,1.97,0.07247855704790535,4.72,4.0,Hard
2022-05-07,322,MIDST,74458,5233,0.0,3.0,25.0,39.0,24.0,9.0,1.0,2022,5,7,5,Saturday,1,18,1.0,0.2,5.0,0.0,0.0,5.804,2.41,9.06,2.41,9.06,0.07028123237261275,4.18,1.0,Medium
2022-05-06,321,BADGE,76292,5482,0.0,4.0,20.0,35.0,26.0,12.0,2.0,2022,5,6,4,Friday,0,18,2.0,0.4,5.0,0.0,0.0,5.726,1.49,12.7,1.49,12.7,0.07185550254286163,4.24,2.0,Hard
2022-05-05,320,HOMER,85979,6313,0.0,3.0,16.0,26.0,24.0,19.0,12.0,2022,5,5,3,Thursday,0,18,2.0,0.4,5.0,0.0,0.0,6.9399999999999995,2.41,12.7,6.09,5.99,0.07342490608171763,4.76,12.0,Hard
2022-05-04,319,TRAIN,107750,7243,6.0,26.0,32.0,22.0,10.0,3.0,0.0,2022,5,4,2,Wednesday,0,18,2.0,0.4,5.0,0.0,0.0,7.388,5.99,9.06,9.06,6.75,0.06722041763341068,3.1,0.0,Easy
2022-05-03,318,HAIRY,85817,5941,1.0,8.0,24.0,33.0,23.0,10.0,1.0,2022,5,3,1,Tuesday,0,18,2.0,0.4,5.0,0.0,0.0,5.837999999999999,1.97,8.17,6.09,1.97,0.06922870759872753,4.03,1.0,Medium
2022-05-02,317,STORY,95643,6530,1.0,10.0,23.0,29.0,24.0,11.0,2.0,2022,5,2,0,Monday,0,18,1.0,0.2,5.0,0.0,0.0,6.172,1.97,9.06,6.33,1.97,0.06827472998546678,4.06,2.0,Medium
2022-05-01,316,FORGO,77658,5699,0.0,1.0,9.0,26.0,37.0,23.0,3.0,2022,5,1,6,Sunday,1,17,2.0,0.4,4.0,1.0,1.0,5.052,2.02,7.51,2.23,7.51,0.07338587138478972,4.77,3.0,Hard
2022-04-30,315,LARVA,77991,5749,0.0,2.0,10.0,25.0,35.0,23.0,4.0,2022,4,30,5,Saturday,1,17,2.0,0.4,4.0,1.0,1.0,5.467999999999999,0.98,8.17,4.03,8.17,0.07371363362439255,4.75,4.0,Hard
2022-04-29,314,TASH,106652,7001,2.0,19.0,34.0,27.0,13.0,4.0,1.0,2022,4,29,4,Friday,0,17,1.0,0.25,4.0,0.0,0.0,7.4125000000000005,6.09,9.06,9.06,6.09,0.06564340096763305,3.46,1.0,Easy
2022-04-28,313,ZESTY,88974,6315,0.0,2.0,12.0,27.0,30.0,22.0,7.0,2022,4,28,3,Thursday,0,17,1.0,0.2,5.0,0.0,0.0,6.026000000000001,0.07,12.7,0.07,1.97,0.07097579068042349,4.79,7.0,Hard
2022-04-27,312,SHOWN,98967,6564,0.0,6.0,26.0,36.0,22.0,8.0,1.0,2022,4,27,2,Wednesday,0,17,1.0,0.2,5.0,0.0,0.0,5.808,2.36,7.51,6.33,6.75,0.06632513868259117,3.99,1.0,Medium
2022-04-26,311,HEIST,103153,6830,1.0,13.0,32.0,31.0,16.0,6.0,1.0,2022,4,26,1,Tuesday,0,17,2.0,0.4,5.0,0.0,0.0,8.23,6.09,12.7,6.09,9.06,0.0662123253807451,3.7,1.0,Medium
2022-04-25,310,ASKEW,91548,6549,0.0,3.0,13.0,29.0,32.0,19.0,4.0,2022,4,25,0,Monday,0,17,2.0,0.4,5.0,0.0,0.0,6.066,0.77,12.7,8.17,2.36,0.07153624328221261,4.63,4.0,Hard
2022-04-24,309,INERT,97452,6743,0.0,7.0,27.0,34.0,22.0,9.0,1.0,2022,4,24,6,Sunday,1,16,2.0,0.4,5.0,0.0,0.0,8.294,5.99,12.7,6.97,9.06,0.06919303862414317,4.02,1.0,Medium
2022-04-23,308,OLIVE,95562,6482,1.0,6.0,25.0,34.0,23.0,10.0,1.0,2022,4,23,5,Saturday,1,16,3.0,0.6,5.0,0.0,0.0,6.438,0.98,12.7,7.51,12.7,0.06783030911868734,4.06,1.0,Medium
2022-04-22,307,PLANT,119232,7731,2.0,19.0,39.0,28.0,10.0,3.0,0.0,2022,4,22,4,Friday,0,16,1.0,0.2,5.0,0.0,0.0,5.9879999999999995,1.93,9.06,1.93,9.06,0.06483997584541062,3.37,0.0,Easy
2022-04-21,306,OXIDE,97955,6960,0.0,2.0,11.0,30.0,33.0,21.0,4.0,2022,4,21,3,Thursday,0,16,3.0,0.6,5.0,0.0,0.0,6.316,0.15,12.7,7.51,12.7,0.07105303455668419,4.76,4.0,Hard
2022-04-20,305,CARGO,102007,6796,0.0,5.0,20.0,34.0,27.0,12.0,2.0,2022,4,20,2,Wednesday,0,16,2.0,0.4,5.0,0.0,0.0,5.294,2.02,8.17,2.78,7.51,0.06662287882204163,4.27,2.0,Hard
2022-04-19,304,FOYER,108899,8198,0.0,2.0,10.0,19.0,19.0,23.0,26.0,2022,4,19,1,Tuesday,0,16,2.0,0.4,5.0,0.0,0.0,6.08,1.97,12.7,2.23,5.99,0.07528076474531446,5.25,26.0,Hard
2022-04-18,303,FLAIR,112383,7341,1.0,8.0,30.0,36.0,18.0,6.0,1.0,2022,4,18,0,Monday,0,16,2.0,0.4,5.0,0.0,0.0,5.478,2.23,8.17,2.23,5.99,0.06532126745148288,3.84,1.0,Medium
2022-04-17,302,AMPLE,106681,7008,0.0,4.0,20.0,35.0,27.0,11.0,2.0,2022,4,17,6,Sunday,1,15,2.0,0.4,5.0,0.0,0.0,5.848,1.93,12.7,8.17,12.7,0.0656911727486619,4.23,2.0,Hard
2022-04-16,301,CHEEK,107987,7035,0.0,3.0,19.0,40.0,28.0,9.0,1.0,2022,4,16,5,Saturday,1,15,2.0,0.4,4.0,1.0,1.0,7.008,0.77,12.7,2.78,0.77,0.06514673062498264,4.24,1.0,Hard
2022-04-15,300,SHAME,129991,8522,1.0,11.0,22.0,25.0,21.0,15.0,5.0,2022,4,15,4,Friday,0,15,2.0,0.4,5.0,0.0,0.0,7.140000000000001,2.41,12.7,6.33,12.7,0.06555838481125617,4.19,5.0,Medium
2022-04-14,299,MINCE,113448,7356,0.0,6.0,24.0,35.0,24.0,10.0,1.0,2022,4,14,3,Thursday,0,15,2.0,0.4,5.0,0.0,0.0,6.322,2.41,12.7,2.41,12.7,0.06484027924687963,4.11,1.0,Medium
2022-04-13,298,CHUNK,123255,7835,1.0,4.0,29.0,42.0,18.0,5.0,1.0,2022,4,13,2,Wednesday,0,15,1.0,0.2,5.0,0.0,0.0,3.8299999999999996,0.77,6.75,2.78,0.77,0.06356740091679851,3.91,1.0,Medium
2022-04-12,297,ROYAL,114907,7275,1.0,5.0,24.0,36.0,23.0,9.0,1.0,2022,4,12,1,Tuesday,0,15,2.0,0.4,5.0,0.0,0.0,5.534000000000001,1.97,8.17,5.99,4.03,0.06331206976076305,4.03,1.0,Medium
2022-04-11,296,SQUAD,109828,7236,0.0,3.0,20.0,33.0,27.0,14.0,2.0,2022,4,11,0,Monday,0,15,2.0,0.4,5.0,0.0,0.0,4.322,0.1,8.17,6.33,4.25,0.06588483811050005,4.31,2.0,Hard
2022-04-10,295,BLACK,126241,7894,1.0,10.0,31.0,34.0,18.0,6.0,1.0,2022,4,10,6,Sunday,1,14,1.0,0.2,5.0,0.0,0.0,3.4480000000000004,0.77,8.17,1.49,0.77,0.06253119034228183,3.83,1.0,Medium
2022-04-09,294,STAIR,134210,8537,2.0,21.0,36.0,26.0,11.0,4.0,1.0,2022,4,9,5,Saturday,1,14,2.0,0.4,5.0,0.0,0.0,7.304,5.99,9.06,6.33,5.99,0.06360926905595708,3.42,1.0,Easy
2022-04-08,293,SCARE,141158,9010,1.0,12.0,23.0,26.0,21.0,13.0,4.0,2022,4,8,4,Friday,0,14,2.0,0.4,5.0,0.0,0.0,7.194,2.78,12.7,6.33,12.7,0.06382918431828165,4.09,4.0,Medium
2022-04-07,292,FORAY,117761,7575,0.0,2.0,14.0,31.0,31.0,19.0,4.0,2022,4,7,3,Thursday,0,14,2.0,0.4,5.0,0.0,0.0,5.1739999999999995,1.97,8.17,2.23,1.97,0.06432520104279006,4.67,4.0,Hard
2022-04-06,291,COMMA,117856,7560,0.0,2.0,13.0,33.0,33.0,17.0,3.0,2022,4,6,2,Wednesday,0,14,2.0,0.4,4.0,1.0,1.0,4.656000000000001,2.41,8.17,2.78,8.17,0.0641460765680152,4.63,3.0,Hard
2022-04-05,290,NATAL,121356,7702,0.0,2.0,14.0,32.0,32.0,17.0,3.0,2022,4,5,1,Tuesday,0,14,2.0,0.4,4.0,1.0,1.0,7.236,4.03,9.06,6.75,4.03,0.06346616566135997,4.57,3.0,Hard
2022-04-04,289,SHAWL,129651,7943,0.0,3.0,16.0,31.0,30.0,16.0,3.0,2022,4,4,0,Monday,0,14,1.0,0.2,5.0,0.0,0.0,5.396,2.36,8.17,6.33,4.03,0.06126447154283422,4.45,3.0,Hard
2022-04-03,288,FEWER,124532,7931,0.0,2.0,10.0,24.0,32.0,26.0,6.0,2022,4,3,6,Sunday,1,13,2.0,0.4,4.0,1.0,1.0,7.196,2.23,12.7,2.23,5.99,0.063686442038994,4.88,6.0,Hard
2022-04-02,287,TROPE,155079,9315,1.0,16.0,33.0,28.0,15.0,6.0,1.0,2022,4,2,5,Saturday,1,13,2.0,0.4,5.0,0.0,0.0,7.438,1.93,12.7,9.06,12.7,0.060066159828216587,3.62,1.0,Easy
2022-04-01,286,SNOUT,144648,8913,1.0,4.0,19.0,27.0,26.0,18.0,5.0,2022,4,1,4,Friday,0,13,2.0,0.4,5.0,0.0,0.0,6.482000000000001,2.76,9.06,6.33,9.06,0.061618549858967975,4.47,5.0,Hard
2022-03-31,285,LOWLY,135219,8469,0.0,2.0,9.0,26.0,32.0,24.0,8.0,2022,3,31,3,Thursday,0,13,1.0,0.2,4.0,1.0,1.0,3.9799999999999995,1.97,7.51,4.03,1.97,0.06263173074789785,4.95,8.0,Hard
2022-03-30,284,STOVE,158139,9318,0.0,5.0,16.0,24.0,27.0,21.0,6.0,2022,3,30,2,Wednesday,0,13,2.0,0.4,5.0,0.0,0.0,7.316,0.98,12.7,6.33,12.7,0.05892284635668621,4.57,6.0,Hard
2022-03-29,283,SHALL,149070,8494,0.0,3.0,17.0,30.0,28.0,17.0,4.0,2022,3,29,1,Tuesday,0,13,1.0,0.2,4.0,1.0,1.0,5.73,4.03,8.17,6.33,4.03,0.05697994230898236,4.47,4.0,Hard
2022-03-28,282,FOUND,173696,10613,1.0,6.0,17.0,22.0,20.0,21.0,14.0,2022,3,28,0,Monday,0,13,2.0,0.4,5.0,0.0,0.0,4.7,2.23,7.51,2.23,4.25,0.06110100405305822,4.76,14.0,Hard
2022-03-27,281,NYMPH,165468,9935,0.7936507936507936,1.5873015873015872,14.285714285714286,34.92063492063492,20.634920634920636,20.634920634920636,7.142857142857143,2022,3,27,6,Sunday,1,12,0.0,0.0,5.0,0.0,0.0,3.8299999999999996,1.93,6.75,6.75,6.09,0.0600418207750139,4.634920634920635,7.142857142857143,Hard
2022-03-26,280,EPOXY,149507,9376,0.0,2.0,13.0,31.0,33.0,18.0,3.0,2022,3,26,5,Saturday,1,12,2.0,0.4,5.0,0.0,0.0,4.851999999999999,0.15,12.7,12.7,1.97,0.06271278267907188,4.61,3.0,Hard
2022-03-25,279,DEPOT,150197,8562,0.0,5.0,29.0,36.0,20.0,7.0,1.0,2022,3,25,4,Friday,0,12,2.0,0.4,5.0,0.0,0.0,7.090000000000001,1.93,12.7,4.25,9.06,0.05700513325832074,3.9,1.0,Medium
2022-03-24,278,CHEST,169066,9318,1.0,14.0,35.0,31.0,14.0,5.0,1.0,2022,3,24,3,Thursday,0,12,1.0,0.2,5.0,0.0,0.0,7.392,2.78,12.7,2.78,9.06,0.05511457064105142,3.65,1.0,Easy
2022-03-23,277,PURGE,156785,8555,1.0,4.0,22.0,35.0,26.0,11.0,2.0,2022,3,23,2,Wednesday,0,12,2.0,0.4,5.0,0.0,0.0,5.08,1.93,12.7,1.93,12.7,0.054565168861817136,4.25,2.0,Hard
2022-03-22,276,SLOSH,160161,8807,0.0,2.0,19.0,36.0,27.0,13.0,2.0,2022,3,22,1,Tuesday,0,12,1.0,0.2,4.0,1.0,1.0,6.057999999999999,4.03,7.51,6.33,6.09,0.05498841790448361,4.32,2.0,Hard
2022-03-21,275,THEIR,173636,9200,2.0,14.0,36.0,30.0,13.0,4.0,0.0,2022,3,21,0,Monday,0,12,2.0,0.4,5.0,0.0,0.0,8.162,5.99,12.7,9.06,5.99,0.052984404155820224,3.47,0.0,Easy
2022-03-20,274,RENEW,154987,8417,0.0,4.0,20.0,33.0,27.0,13.0,2.0,2022,3,20,6,Sunday,1,11,2.0,0.4,4.0,1.0,1.0,8.1,2.36,12.7,5.99,2.36,0.05430778065257086,4.27,2.0,Hard
2022-03-19,273,ALLOW,156311,8515,0.0,5.0,21.0,32.0,26.0,14.0,3.0,2022,3,19,5,Saturday,1,11,2.0,0.4,4.0,1.0,1.0,5.220000000000001,2.36,8.17,8.17,2.36,0.05447473306421173,4.36,3.0,Hard
2022-03-18,272,SAUTE,179830,9304,1.0,8.0,31.0,34.0,19.0,6.0,1.0,2022,3,18,4,Friday,0,11,3.0,0.6,5.0,0.0,0.0,7.803999999999999,2.76,12.7,6.33,12.7,0.051737752321637104,3.84,1.0,Medium
2022-03-17,271,MOVIE,169071,8847,1.0,5.0,18.0,30.0,26.0,16.0,3.0,2022,3,17,3,Thursday,0,11,3.0,0.6,5.0,0.0,0.0,6.114,0.98,12.7,2.41,12.7,0.05232712883936334,4.32,3.0,Hard
2022-03-16,270,CATER,217856,11234,1.0,7.0,19.0,22.0,19.0,18.0,15.0,2022,3,16,2,Wednesday,0,11,2.0,0.4,5.0,0.0,0.0,7.739999999999999,2.78,12.7,2.78,5.99,0.05156617215041128,4.68,15.0,Hard
2022-03-15,269,TEASE,202855,10024,1.0,16.0,32.0,30.0,16.0,6.0,1.0,2022,3,15,1,Tuesday,0,11,3.0,0.6,4.0,1.0,1.0,9.791999999999998,6.33,12.7,9.06,12.7,0.0494146064923221,3.72,1.0,Medium
2022-03-14,268,SMELT,185406,9373,0.0,5.0,19.0,33.0,28.0,13.0,2.0,2022,3,14,0,Monday,0,11,1.0,0.2,5.0,0.0,0.0,6.906000000000001,2.41,12.7,6.33,9.06,0.05055391950638059,4.31,2.0,Hard
2022-03-13,267,FOCUS,179436,8937,1.0,4.0,23.0,36.0,24.0,10.0,1.0,2022,3,13,6,Sunday,1,10,2.0,0.4,5.0,0.0,0.0,4.322,2.23,7.51,2.23,6.33,0.0498060589848191,4.09,1.0,Medium
2022-03-12,266,TODAY,192049,9353,1.0,7.0,29.0,35.0,20.0,7.0,1.0,2022,3,12,5,Saturday,1,10,2.0,0.4,5.0,0.0,0.0,6.192,1.97,9.06,9.06,1.97,0.04870111273685362,3.91,1.0,Medium
2022-03-11,265,WATCH,226349,12400,1.0,6.0,14.0,18.0,17.0,24.0,20.0,2022,3,11,4,Friday,0,10,1.0,0.2,5.0,0.0,0.0,5.692,2.36,9.06,2.36,6.09,0.054782658637767344,4.96,20.0,Hard
2022-03-10,264,LAPSE,208884,9960,0.0,8.0,31.0,34.0,19.0,7.0,1.0,2022,3,10,3,Thursday,0,10,2.0,0.4,5.0,0.0,0.0,6.632,1.93,12.7,4.03,12.7,0.04768196702476015,3.89,1.0,Medium
2022-03-09,263,MONTH,201799,9435,1.0,5.0,26.0,37.0,22.0,8.0,1.0,2022,3,9,2,Wednesday,0,10,1.0,0.2,5.0,0.0,0.0,6.364000000000001,2.41,9.06,2.41,6.09,0.04675444377821496,4.02,1.0,Medium
2022-03-08,262,SWEET,207473,9767,1.0,5.0,18.0,31.0,28.0,15.0,2.0,2022,3,8,1,Tuesday,0,10,2.0,0.4,4.0,1.0,1.0,8.63,2.36,12.7,6.33,9.06,0.0470760050705393,4.33,2.0,Hard
2022-03-07,261,HOARD,218595,9823,1.0,9.0,30.0,34.0,19.0,7.0,1.0,2022,3,7,0,Monday,0,10,2.0,0.4,5.0,0.0,0.0,6.401999999999999,4.25,8.17,6.09,4.25,0.04493698392003477,3.89,1.0,Medium
2022-03-06,260,CLOTH,218595,9911,1.0,8.0,33.0,34.0,17.0,7.0,1.0,2022,3,6,6,Sunday,1,9,1.0,0.2,5.0,0.0,0.0,5.894,2.78,9.06,2.78,6.09,0.04533955488460395,3.86,1.0,Medium
2022-03-05,259,BRINE,229895,10405,1.0,9.0,25.0,29.0,22.0,12.0,3.0,2022,3,5,5,Saturday,1,9,2.0,0.4,5.0,0.0,0.0,6.779999999999999,1.49,12.7,1.49,12.7,0.04525979251397377,4.13,3.0,Medium
2022-03-04,258,AHEAD,203730,9396,1.0,5.0,20.0,35.0,26.0,12.0,2.0,2022,3,4,4,Friday,0,9,3.0,0.6,4.0,1.0,1.0,7.876,4.25,12.7,8.17,4.25,0.0461198645265793,4.27,2.0,Hard
2022-03-03,257,MOURN,240018,10465,1.0,8.0,29.0,34.0,19.0,8.0,1.0,2022,3,3,3,Thursday,0,9,2.0,0.4,5.0,0.0,0.0,5.0840000000000005,2.41,7.51,2.41,6.75,0.04360089659942171,3.9,1.0,Medium
2022-03-02,256,NASTY,257304,10813,1.0,7.0,26.0,31.0,21.0,11.0,2.0,2022,3,2,2,Wednesday,0,9,1.0,0.2,5.0,0.0,0.0,6.456,1.97,9.06,6.75,1.97,0.042024220377452355,4.02,2.0,Medium
2022-03-01,255,RUPEE,240137,10577,1.0,2.0,17.0,35.0,30.0,13.0,2.0,2022,3,1,1,Tuesday,0,9,3.0,0.6,4.0,1.0,1.0,7.215999999999999,1.93,12.7,5.99,12.7,0.044045690584957754,4.38,2.0,Hard
2022-02-28,254,CHOKE,251094,10521,1.0,8.0,30.0,36.0,18.0,6.0,1.0,2022,2,28,0,Monday,0,9,2.0,0.4,5.0,0.0,0.0,5.97,0.77,12.7,2.78,12.7,0.04190064278716337,3.84,1.0,Medium
2022-02-27,253,CHANT,250413,10438,1.0,9.0,33.0,33.0,16.0,7.0,1.0,2022,2,27,6,Sunday,1,8,1.0,0.2,5.0,0.0,0.0,6.57,2.78,9.06,2.78,9.06,0.04168313945362261,3.79,1.0,Medium
2022-02-26,252,SPILL,248363,10087,1.0,5.0,26.0,34.0,22.0,10.0,2.0,2022,2,26,5,Saturday,1,8,1.0,0.2,4.0,1.0,1.0,4.658,1.93,6.97,6.33,4.03,0.040613940079641496,4.09,2.0,Medium
2022-02-25,251,VIVID,255907,11687,1.0,2.0,10.0,29.0,33.0,21.0,4.0,2022,2,25,4,Friday,0,8,2.0,0.4,3.0,2.0,1.0,4.029999999999999,0.98,6.97,0.98,4.25,0.04566893441758139,4.7,4.0,Hard
2022-02-24,250,BLOKE,250674,10405,1.0,6.0,21.0,32.0,25.0,12.0,2.0,2022,2,24,3,Thursday,0,8,2.0,0.4,5.0,0.0,0.0,5.3,0.77,12.7,1.49,12.7,0.04150809417809585,4.15,2.0,Medium
2022-02-23,249,TROVE,277576,11411,1.0,5.0,16.0,24.0,25.0,22.0,8.0,2022,2,23,2,Wednesday,0,8,2.0,0.4,5.0,0.0,0.0,7.248,0.98,12.7,9.06,12.7,0.0411094619131337,4.68,8.0,Hard
2022-02-22,248,THORN,306356,11814,1.0,14.0,38.0,30.0,12.0,4.0,0.0,2022,2,22,1,Tuesday,0,8,1.0,0.2,5.0,0.0,0.0,7.08,5.99,9.06,9.06,6.75,0.03856297901787463,3.47,0.0,Easy
2022-02-21,247,OTHER,278731,10887,1.0,9.0,26.0,30.0,21.0,10.0,2.0,2022,2,21,0,Monday,0,8,2.0,0.4,5.0,0.0,0.0,8.27,5.99,12.7,7.51,5.99,0.03905916457085864,3.96,2.0,Medium
2022-02-20,246,TACIT,273306,11094,1.0,4.0,21.0,32.0,26.0,14.0,3.0,2022,2,20,6,Sunday,1,7,2.0,0.4,4.0,1.0,1.0,7.208,2.78,9.06,9.06,9.06,0.040591864064455224,4.35,3.0,Hard
2022-02-19,245,SWILL,282327,11241,1.0,1.0,8.0,19.0,31.0,30.0,10.0,2022,2,19,5,Saturday,1,7,1.0,0.2,4.0,1.0,1.0,4.744000000000001,2.36,6.97,6.33,4.03,0.03981553305209916,5.08,10.0,Hard
2022-02-18,244,DODGE,265238,10220,1.0,3.0,15.0,29.0,27.0,19.0,7.0,2022,2,18,4,Friday,0,7,2.0,0.4,4.0,1.0,1.0,6.145999999999999,2.02,12.7,4.25,12.7,0.03853143214773147,4.66,7.0,Hard
2022-02-17,243,SHAKE,342003,12767,1.0,6.0,16.0,23.0,24.0,21.0,9.0,2022,2,17,3,Thursday,0,7,2.0,0.4,5.0,0.0,0.0,6.812,0.77,12.7,6.33,12.7,0.03733008189986638,4.62,9.0,Hard
